link,title,date
https://childrenshealthdefense.org/defender/jeffrey-smith-covid-hospital-protocol-death/,‘They Have to Be Stopped’: Woman Says COVID Hospital Protocols Caused Husband’s Death,"AUGUST 08, 2024"
https://childrenshealthdefense.org/defender/beekeepers-losing-honeybee-colonies-mites-pesticides-stressors-rtk/,‘So Hard to Keep Them Alive’: Beekeepers Lose Hundreds of Thousands of Honeybee Colonies,"AUGUST 08, 2024"
https://childrenshealthdefense.org/defender/who-emergency-use-listing-monkeypox-vaccines/,WHO Triggers Emergency Use Listing for Monkeypox Vaccines,"AUGUST 07, 2024"
https://childrenshealthdefense.org/defender/new-zealand-updated-pandemic-plan-public-outcry-forced-vaccination/,New Zealand’s Updated Pandemic Plan Sparks Public Outcry,"AUGUST 07, 2024"
https://childrenshealthdefense.org/defender/4-year-battle-big-ag-clean-up-michigan/,"After 4-Year Battle, Big Ag Will Have to Clean Up Its Act in Michigan","AUGUST 07, 2024"
https://childrenshealthdefense.org/defender/epa-suspends-dimethyl-tetrachloroterephthalate-risk-unborn-babies/,EPA Halts Use of Herbicide Linked to Irreversible Health Risks for Unborn Babies,"AUGUST 07, 2024"
https://childrenshealthdefense.org/defender/appeals-court-dismiss-merck-whistleblower-lawsuit-mmr-vaccine/,Breaking: Appeals Court Dismisses Whistleblower Lawsuit Against Merck Over MMR Vaccine,"AUGUST 06, 2024"
https://childrenshealthdefense.org/defender/big-pharma-who-pandemic-vaccine-market/,"Pharma, WHO Team Up to Create Permanent ‘Pandemic’ Market for Mandated, Experimental Vaccines","AUGUST 06, 2024"
https://childrenshealthdefense.org/defender/ultima-hora-el-tribunal-de-apelacion-desestima-la-demanda-de-un-denunciante-contra-merck-por-la-vacuna-triple-virica/,Última hora: El Tribunal de Apelación desestima la demanda de un denunciante contra Merck por la vacuna triple vírica,"AUGUST 06, 2024"
https://childrenshealthdefense.org/defender/boy-pfizer-vaccination-informed-consent-maine/,Family of Boy Vaccinated Without Consent at School Asks Maine Supreme Court to Hear Case,"AUGUST 05, 2024"
https://childrenshealthdefense.org/defender/nih-ban-comments-animal-testing-unconstitutional/,"NIH Can’t Remove Negative Comments About Animal Testing From Social Media Pages, Court Rules","AUGUST 05, 2024"
https://childrenshealthdefense.org/defender/cellphone-radiofrequency-radiation-cheek-cells-death-cancer-study/,"Cellphone Radiation Causes Cheek Cells to Die, Study Finds","AUGUST 05, 2024"
https://childrenshealthdefense.org/defender/nih-officials-evade-questions-foia-covid-research-wuhan/,NIH Top Brass Caught Conspiring to Evade Questions About Coronavirus Research at Wuhan Lab,"AUGUST 02, 2024"
https://childrenshealthdefense.org/defender/joseph-hickey-study-125-countries-no-benefit-covid-vaccines/,Watch: Study of 125 Countries Finds ‘No Apparent Benefit’ From COVID Vaccines,"AUGUST 02, 2024"
https://childrenshealthdefense.org/defender/all-things-bugs-bill-gates-military-investors-gmo-insect-protein-humans/,"All Things Bugs: Bill Gates, U.S. Military Among Investors in GMO Insect Protein for Humans","AUGUST 02, 2024"
https://childrenshealthdefense.org/defender/suicide-5th-leading-cause-of-death-preteen-boys-girls/,Suicide Now 5th Leading Cause of Death Among Preteen Boys and Girls,"AUGUST 02, 2024"
https://childrenshealthdefense.org/defender/two-new-wins-religious-exemption-lawsuits-recent-victories/,Two New Wins in Religious Exemption Lawsuits Add to String of Recent Victories,"AUGUST 01, 2024"
https://childrenshealthdefense.org/defender/spikevax-mrna-covid-vaccine-blood-study/,‘Disturbing’ Study Shows COVID mRNA Vaccine Components Persist in Blood Up to 28 Days,"AUGUST 01, 2024"
https://childrenshealthdefense.org/defender/lawsuit-covid-hospitals-protocol-death-grace-schara-gag-order/,Lawsuit Alleging Hospital’s COVID Protocol Caused Death of 19-Year-Old to Move Forward After Judge Grants Partial Win in Gag Order Motion,"AUGUST 01, 2024"
https://childrenshealthdefense.org/defender/who-partners-argentine-biotech-firm-mrna-bird-flu-vaccine/,WHO Partners With Argentine Biotech Firm to Develop mRNA Bird Flu Vaccine,"JULY 31, 2024"
https://childrenshealthdefense.org/defender/rki-files-german-government-scientists-covid-vaccine-mask-mandates/,"Even When It Came to Children, German Government Ignored Own Scientists to Impose Strict COVID Vaccine, Mask Mandates","JULY 31, 2024"
https://childrenshealthdefense.org/defender/tanner-smith-teenager-forced-covid-vaccination-pfizer-lawsuit/,"14-Year-Old Forced to Get Pfizer Shot Should Be Allowed to Sue Board of Education, CHD Tells N.C. Supreme Court","JULY 30, 2024"
https://childrenshealthdefense.org/defender/five-countries-test-european-vaccination-card/,‘Really Chilling’: Five Countries to Test European Vaccination Card,"JULY 30, 2024"
https://childrenshealthdefense.org/defender/tempur-pedic-smart-bed-artificial-intelligence-privacy/,"Maker of ‘Smart’ Bed May Share Your Personal Data With Government, Law Enforcement","JULY 30, 2024"
https://childrenshealthdefense.org/defender/pesticide-exposure-cancer-risk-equal-smoking/,Pesticide Exposure as Likely to Cause Cancer as Smoking,"JULY 30, 2024"
https://childrenshealthdefense.org/defender/hhs-declaration-of-emergency-bird-flu-pcr-testing-eua-vaccines/,"HHS ‘Declaration of Emergency’ for Bird Flu Paves Way for PCR Testing and More EUA Vaccines, Critics Say","JULY 29, 2024"
https://childrenshealthdefense.org/defender/navy-covid-vaccine-mandate-lawsuit/,"Navy Settles Lawsuit Over COVID Vaccine Mandate, But Service Members Say Fight Isn’t Over","JULY 29, 2024"
https://childrenshealthdefense.org/defender/merck-rsv-shot-moderna-trials-experimental-vaccine-infants-toddlers/,"Merck Unveils New RSV Shot for Babies, as Moderna Trials mRNA RSV Vaccine for Infants and Toddlers","JULY 29, 2024"
https://childrenshealthdefense.org/defender/epa-failed-protect-consumers-toxic-pfas-lawsuit-alleges/,"EPA Failed to Protect Consumers From Toxic PFAS, Lawsuit Alleges","JULY 29, 2024"
https://childrenshealthdefense.org/defender/rfk-jr-chd-landmark-censorship-lawsuit-biden-administration-lower-court/,"RFK Jr., CHD Landmark Censorship Lawsuit Against Biden Administration Headed Back to Lower Court","JULY 26, 2024"
https://childrenshealthdefense.org/defender/620-percent-higher-risk-myocarditis-after-mrna-covid-vaccines-korea/,‘Stunning’ 620% Higher Risk of Myocarditis After mRNA COVID Vaccines,"JULY 26, 2024"
https://childrenshealthdefense.org/defender/peter-hotez-calls-for-police-military-anti-vaxers/,"Vaccine Advocate Peter Hotez Calls for Use of Police, Military Against ‘Anti-vaccine Aggression’","JULY 26, 2024"
https://childrenshealthdefense.org/defender/pfas-food-supply-growing-concern-study/,"PFAS in U.S. Food Supply a Growing Concern, Study Finds","JULY 24, 2024"
https://childrenshealthdefense.org/defender/trent-lieffring-student-died-after-pfizer-covid-19-shot/,‘He Suffered Greatly’: Parents of Student Who Died After Pfizer Shot Speak Out,"JULY 24, 2024"
https://childrenshealthdefense.org/defender/singapore-food-agency-approval-insects-human-consumption/,‘Sign of Things to Come’: Singapore Approves 16 Insects for Human Food,"JULY 24, 2024"
https://childrenshealthdefense.org/defender/united-states-biden-weaken-baby-formula-regulations/,"U.S. Pushed Countries to Weaken Baby Formula Regulations, Documents Show","JULY 24, 2024"
https://childrenshealthdefense.org/defender/pesticides-gene-editing-plants-animals-insects-humans-crispr/,"Pesticides Designed to ‘Edit’ the Genes of Plants, Animals, Insects — and Humans?","JULY 23, 2024"
https://childrenshealthdefense.org/defender/vaccines-17-million-deaths-covid-pandemic-excess-mortality/,Vaccines Caused 17 Million Deaths During Pandemic Plus 4 More Takeaways From Largest Excess Mortality Study to Date,"JULY 23, 2024"
https://childrenshealthdefense.org/defender/cardiomyopathy-covid-vaccines-japan-study/,Japanese Doctors Confirm Rare Heart Condition After COVID Shot,"JULY 22, 2024"
https://childrenshealthdefense.org/defender/social-media-conference-london-misinformation-chd-attack/,Digital Media Researcher Attacks CHD for Spreading ‘Misinformation’,"JULY 22, 2024"
https://childrenshealthdefense.org/defender/who-wireless-radiation-study-icbe-emf-critique/,Independent Scientists Call for Retraction of Flawed Review of Science on Wireless Radiation,"JULY 22, 2024"
https://childrenshealthdefense.org/defender/excess-death-covid-public-health-measures/,"Breaking: Largest Study of Its Kind Finds Excess Deaths During Pandemic Caused by Public Health Response, Not Virus","JULY 19, 2024"
https://childrenshealthdefense.org/defender/ai-mass-surveillance-paris-olympics-continue-after-games-end/,AI Mass Surveillance at Paris Olympics Will Continue Even After Games End,"JULY 19, 2024"
https://childrenshealthdefense.org/defender/merck-mmr-vaccine-brian-hooker-defender-podcast/,"‘Fraud, Pure and Simple’: Merck Mumps Vaccine May Contain Up to 4 Times Approved Amount of Live Virus","JULY 19, 2024"
https://childrenshealthdefense.org/defender/ftc-ultra-processed-food-marketing-children-digital-ads/,"Junk Food Ads Hook Kids Online, Lawmakers Urge FTC to Take Action","JULY 18, 2024"
https://childrenshealthdefense.org/defender/nih-covid-vaccine-injury-chd-foia-pharma-liability/,Exclusive: U.S. Government ‘Saddled’ With COVID Vaccine Injury ‘Mess’ — While Vaccine Makers Avoid Liability,"JULY 18, 2024"
https://childrenshealthdefense.org/defender/daily-mail-fast-foods-toxic-additives-chemicals-health-risks/,Calcium Peroxide in Your Wendy’s Classic Burger?,"JULY 18, 2024"
https://childrenshealthdefense.org/defender/eu-commission-hid-covid-vaccine-contracts-pharma/,"EU Commission Hid Vaccine Contract Details From Public, Court Rules","JULY 17, 2024"
https://childrenshealthdefense.org/defender/czech-republic-moderna-covid-vaccine-mortality-rates/,"Moderna COVID Vaccines More Deadly Than Pfizer’s? Maybe, Analysis Shows","JULY 17, 2024"
https://childrenshealthdefense.org/defender/judge-rejects-testimony-linking-prenatal-use-tylenol-adhd/,Judge Rejects Testimony Linking Prenatal Use of Tylenol to ADHD,"JULY 17, 2024"
https://childrenshealthdefense.org/defender/paul-thomas-gavi-vaccination-program-500-million-children/,Pediatrician Slams $11.9 Billion Plan to Vaccinate 500 Million Children by 2030,"JULY 17, 2024"
https://childrenshealthdefense.org/defender/paul-thacker-kff-health-news-helped-cover-up-fauci-emails/,Paul Thacker: Did KFF Health News Help Cover Up Fauci Emails?,"JULY 16, 2024"
https://childrenshealthdefense.org/defender/david-kessler-merck-misrepresented-efficacy-mumps-vaccine/,"‘Highly Confidential’: Former FDA Chief Details Fraud in Merck’s Testing, Marketing of Mumps Vaccine","JULY 16, 2024"
https://childrenshealthdefense.org/defender/international-bird-flu-summit-biosecurity-mass-vaccination/,‘Monetizing Fear’: Bird Flu Summit a ‘Trade Show for Biodefense Industry’,"JULY 16, 2024"
https://childrenshealthdefense.org/defender/bird-flu-pathogenicity-transmissibility-study-human-pandemic/,"Bird Flu Gain-of-Function Study Fueling Vaccine Development, Fears of Human Transmission","JULY 15, 2024"
https://childrenshealthdefense.org/defender/jack-hurn-death-astrazeneca-covid-vaccine-not-informed-risk/,26-Year-Old Who Died After COVID Vaccine Not ‘Correctly Informed’ About Shot’s Risk,"JULY 15, 2024"
https://childrenshealthdefense.org/defender/robert-redfield-mrna-covid-vaccine-risk/,"Mandating COVID Shots ‘One of the Greatest Mistakes,’ Former CDC Chief Says","JULY 12, 2024"
https://childrenshealthdefense.org/defender/fda-must-respond-chd-requests-covid-vaccine-injury-reports-federal-judge/,FDA Must Respond to Court’s Requests in CHD FOIA Lawsuit Involving COVID Vaccine Injury Reports,"JULY 12, 2024"
https://childrenshealthdefense.org/defender/anticompetitive-behavior-big-brands-collusion-online-speech-antitrust/,"‘Dangerous, Anticompetitive Behavior’: Big Brands Colluding to Control Online Speech","JULY 12, 2024"
https://childrenshealthdefense.org/defender/oregon-court-tosses-monsanto-victory-weedkiller-trial-cg/,Oregon Court Tosses Monsanto Victory in Weedkiller Trial,"JULY 12, 2024"
https://childrenshealthdefense.org/defender/rsv-shot-newborns-mortality-infection-risk/,"Infant RSV Shots May Cause RSV, Other Infections or Death in Some Babies, Study Finds","JULY 11, 2024"
https://childrenshealthdefense.org/defender/microbiome-biological-signatures-gut-flora-kids-autism/,Study Identifies 31 ‘Biological Signatures’ in Kids With Autism,"JULY 11, 2024"
https://childrenshealthdefense.org/defender/electric-car-batteries-pollute-air-soil-water-pfas-forever-chemicals/,"Electric Car Batteries Polluting Air, Soil and Water With PFAS","JULY 11, 2024"
https://childrenshealthdefense.org/defender/biden-administration-emergency-motion-kennedy-v-biden/,"Biden Administration Files Emergency Motion to Strike Down Injunction in RFK Jr., CHD Censorship Case","JULY 10, 2024"
https://childrenshealthdefense.org/defender/helmut-sterz-pfizer-covid-vaccine-safety-testing-pregnancy/,Pfizer’s Failure to Conduct Proper COVID Vaccine Toxicology Tests Called ‘Irresponsible and Unethical’,"JULY 10, 2024"
https://childrenshealthdefense.org/defender/human-skin-absorb-toxic-pfas-forever-chemicals/,"Human Skin Can Absorb Toxic PFAS ‘Forever Chemicals,’ New Study Shows","JULY 10, 2024"
https://childrenshealthdefense.org/defender/hope-accord-suspension-covid-vaccines-john-campbell/,Watch: International ‘Hope Accord’ Calls for Immediate Suspension of COVID mRNA Vaccines,"JULY 10, 2024"
https://childrenshealthdefense.org/defender/merck-mmr-vaccine-case-3rd-circuit-appeals-court/,"Whistleblower Case Alleging Merck Committed Fraud Deserves to Be Heard by a Jury, Lawyer Argues","JULY 09, 2024"
https://childrenshealthdefense.org/defender/denmark-tax-livestock-emissions-small-farmers/,"‘Scary Experiment’: Denmark to Tax Livestock Emissions, Critics Say Small Farmers Are Real Target","JULY 09, 2024"
https://childrenshealthdefense.org/defender/weight-loss-drugs-blindness-teens-adults-ozempic-wegovy/,Popular Weight Loss Drug Sold to Teens and Adults Linked to Higher Risk of Blindness,"JULY 09, 2024"
https://childrenshealthdefense.org/defender/infant-deaths-rsv-shot-foia-vaers-nirsevimab-beyfortus/,"Exclusive: Two Infants Died Within Hours of Receiving RSV Shots, CDC Internal Emails Show","JULY 08, 2024"
https://childrenshealthdefense.org/defender/religious-exemption-covid-vaccine-court/,"Woman Fired for Refusing COVID Vaccine Wins Big in Tennessee, but Supreme Court Deals Blow to Health Freedom Advocates in Connecticut","JULY 08, 2024"
https://childrenshealthdefense.org/defender/us-infant-mortality-rate-higher-16-countries/,U.S. Infant Mortality Rate ‘Disproportionately’ Higher Than 16 Other Countries,"JULY 03, 2024"
https://childrenshealthdefense.org/defender/revolving-door-fda-staff-leave-pharma-jobs-work-behind-scenes-influence-agency/,‘Key to Revolving Door’: FDA Tells Staff Who Leave for Pharma Jobs They Can Work ‘Behind the Scenes’ to Influence Agency,"JULY 03, 2024"
https://childrenshealthdefense.org/defender/russell-brand-media-normalize-heart-attacks-young-people-covid-vaccines/,"Watch: Russell Brand Slams Media for Normalizing Heart Attacks in Young, Healthy People","JULY 03, 2024"
https://childrenshealthdefense.org/defender/italy-multiple-covid-vaccines-excess-mortality/,"COVID Vaccines Linked to Increase in All-cause Mortality, Italian Study Shows","JULY 02, 2024"
https://childrenshealthdefense.org/defender/ultra-processed-food-giants-global-food-policy-coke-nestle-pepsi/,"Food Without Farms: Coke, Nestlé, Pepsi Among Ultra-processed Food Giants Running Global Food Policy","JULY 02, 2024"
https://childrenshealthdefense.org/defender/michelle-himes-brain-injury-california-supreme-court/,California Supreme Court Hands ‘Landmark’ Victory to Brain-Injured Patient,"JULY 02, 2024"
https://childrenshealthdefense.org/defender/supreme-court-overturn-chevron-deference-doctrine/,In Blow to Federal Agency Power Supreme Court Reverses 40-Year-Old Ruling,"JULY 01, 2024"
https://childrenshealthdefense.org/defender/japanese-study-covid-vaccines-cancer-mortality/,Journal Retracts Peer-Reviewed Study Linking COVID Vaccines to Cancer After Reuters ‘Fact Checks’ It,"JULY 01, 2024"
https://childrenshealthdefense.org/defender/plastic-manufacturers-lawsuits-legally-liable-pollution/,Here Come the Lawsuits? Plastic Manufacturers Could Be Held Legally Liable for Pollution,"JULY 01, 2024"
https://childrenshealthdefense.org/defender/white-house-fda-rush-covid-vaccine-approval-mandates/,‘Stunning Admissions’: White House Pressured FDA to Cut Corners on COVID Vaccine Approvals in Order to Push Mandates,"JUNE 28, 2024"
https://childrenshealthdefense.org/defender/cdc-recommends-covid-vaccine-flu-shot-kids-doctor-concerns/,CDC Panel Recommends COVID Vaccines for Ages 6 Months and Up Amid Concerns Doctors Afraid to Recommend Shots,"JUNE 28, 2024"
https://childrenshealthdefense.org/defender/three-justices-dissented-landmark-censorship-case-what-they-said-why-it-matters/,Three Justices Dissented in Landmark Censorship Case — Here’s What They Said and Why It Matters,"JUNE 28, 2024"
https://childrenshealthdefense.org/defender/cdc-walks-back-recommendations-rsv-vaccines/,CDC Walks Back Recommendations for RSV Vaccines,"JUNE 27, 2024"
https://childrenshealthdefense.org/defender/finland-first-bird-flu-vaccine-no-human-infections/,Finland to Offer Bird Flu Vaccine Despite Lack of Safety Testing and Human Infections,"JUNE 27, 2024"
https://childrenshealthdefense.org/defender/sodium-hydroxide-ocean-geoengineering-carbon-dioxide-removal-cd/,"Scientists Want to Pour 60,000 Gallons of Sodium Hydroxide Into Ocean Off Cape Cod to Test Carbon Dioxide Removal","JUNE 27, 2024"
https://childrenshealthdefense.org/defender/stroke-blood-clot-covid-vaccine-increase-risk/,Stroke Risk: COVID Shots 200 Times More Likely to Cause Blood Clots in Brain,"JUNE 26, 2024"
https://childrenshealthdefense.org/defender/baby-bottle-makers-dangers-microplastics-lawsuits/,"2 Baby Bottle Makers Deceived Parents About Dangers of Microplastics, Lawsuits Allege","JUNE 26, 2024"
https://childrenshealthdefense.org/defender/supreme-court-murthy-missouri-ruling-biden-administration/,"Breaking: Supreme Court Rules in Favor of Biden Administration in Censorship Case — but CHD, Kennedy Lawsuit to Move Forward","JUNE 26, 2024"
https://childrenshealthdefense.org/defender/german-health-officials-political-pressure-covid-policies-newly-released-documents/,"German Health Officials Caved to Political Pressure on COVID Policies, Newly Released Documents Show","JUNE 25, 2024"
https://childrenshealthdefense.org/defender/julian-assange-freed-supporters-guilty-plea-big-blow-freedom-of-the-press/,"Assange Freed, but Supporters Say Guilty Plea a ‘Big Blow to Freedom of the Press’","JUNE 25, 2024"
https://childrenshealthdefense.org/defender/autopsy-covid-vaccine-deaths-lancet-censored/,"‘Unprecedented Censorship’: Autopsy Study Linking COVID Shots to Deaths Finally Published, After Lancet Removed It","JUNE 25, 2024"
https://childrenshealthdefense.org/defender/plastic-poisoning-pyrolysis-recycling-industry/,Plastic Is Piling Up and Poisoning Our Bodies — Industry’s Latest ‘Miracle’ Solution Won’t Solve the Problem,"JUNE 25, 2024"
https://childrenshealthdefense.org/defender/hhs-covid-nasal-vaccine-trial/,‘Epic Waste of $500 Million’: Scientists Slam HHS Funding for ‘Next-Gen’ COVID Oral and Nasal Vaccine Trials,"JUNE 24, 2024"
https://childrenshealthdefense.org/defender/amazon-files-white-house-suppress-books-critical-vaccines/,‘Amazon Files’: Emails Show Amazon Caved to Pressure From White House to Suppress Books Critical of Vaccines,"JUNE 24, 2024"
https://childrenshealthdefense.org/defender/mary-holland-brian-hooker-new-american-articles/,"CHD Leaders’ Pen Articles on COVID Policies, Censorship and Childhood Vaccine Schedule for Latest Edition of The New American","JUNE 24, 2024"
https://childrenshealthdefense.org/defender/twins-autism-improved-parents-focused-reducing-toxic-exposures/,Twins With Autism Improved ‘Dramatically’ After Parents Focused on Reducing Toxic Exposures,"JUNE 21, 2024"
https://childrenshealthdefense.org/defender/toxic-chemicals-ohio-train-derailment-16-states-cd/,Toxic Chemicals From Ohio Train Disaster Spread to 16 States,"JUNE 21, 2024"
https://childrenshealthdefense.org/defender/detroit-schools-get-millions-from-cell-tower-company/,Detroit Schools Get $6.8 Million From Cell Tower Company — Where Is the Money Going? Parents Ask,"JUNE 21, 2024"
https://childrenshealthdefense.org/defender/craig-norkus-moderna-covid-vaccine-injury/,‘I Felt Like I Was Dying’: News Photographer Injured by COVID Booster Is on Mission to Change Vaccine Policy,"JUNE 21, 2024"
https://childrenshealthdefense.org/defender/new-mexico-smart-meters-utility-safety/,"State Ignored ‘Hundreds’ of Public Comments Alleging Smart Meters Harm Health, Group Says","JUNE 20, 2024"
https://childrenshealthdefense.org/defender/kansas-sues-pfizer-misleading-covid-vaccine-safety-efficacy-claims/,Kansas Sues Pfizer Over Misleading COVID Vaccine Safety and Efficacy Claims,"JUNE 20, 2024"
https://childrenshealthdefense.org/defender/50-chemicals-linked-infertility-bpa-pesticides/,50+ Chemicals May Be Linked to Infertility,"JUNE 20, 2024"
https://childrenshealthdefense.org/defender/babies-multiple-vaccines-health-risks-chd-study/,"Infants Who Receive Multiple Vaccines at Once at ‘Exponentially’ Greater Risk of Disease, Developmental Delays","JUNE 20, 2024"
https://childrenshealthdefense.org/defender/covid-origins-congress-hearing-wuhan-lab-leak/,"‘1 in a Billion’ Chance COVID Emerged From Nature, Scientist Tells Lawmakers","JUNE 18, 2024"
https://childrenshealthdefense.org/defender/dod-funding-research-fake-meat-rations-soldiers-military-readiness/,DOD Funding Research on Fake Meat Rations to Improve Soldiers’ ‘Military Readiness’,"JUNE 18, 2024"
https://childrenshealthdefense.org/defender/newsguard-fact-checking-operations-federal-funding-house-investigation/,"House Probes NewsGuard’s ‘Fact-checking’ Operations, Citing Federal Funding","JUNE 18, 2024"
https://childrenshealthdefense.org/defender/heidi-sampson-maine-covid-vaccine-excess-deaths/,‘Silent Epidemic’: Maine Lawmakers Shrug Off 18% Increase in Excess Deaths,"JUNE 17, 2024"
https://childrenshealthdefense.org/defender/pentagon-anti-vax-campaign-philippines-censoring-americans-covid-shots/,"Pentagon Ran Secret Anti-Vax Campaign in Philippines, While Censoring Americans Who Criticized COVID Shots","JUNE 17, 2024"
https://childrenshealthdefense.org/defender/fbi-questioned-employee-views-covid-vaccine-mandates-security-clearance/,‘Really Scary’: FBI Asked Employee About Views on COVID Vaccine Mandates During Security Clearance Review,"JUNE 14, 2024"
https://childrenshealthdefense.org/defender/covid-vaccination-menstruation-effects-bmj-review/,"Most Studies Show COVID Vaccine Affects Menstrual Cycles, BMJ Review Finds","JUNE 14, 2024"
https://childrenshealthdefense.org/defender/india-rotavirus-rotavac-vaccine-intussusception-babies/,India’s Rotavirus Vaccine Increases Risk of Serious Bowel Condition in Infants — Are U.S. Vaccines Any Safer?,"JUNE 13, 2024"
https://childrenshealthdefense.org/defender/spike-protein-five-mechanisms-damage-human-body/,Watch: Spike Protein Leads to ‘Five Mechanisms of Damage’ in Human Body,"JUNE 13, 2024"
https://childrenshealthdefense.org/defender/bird-flu-possible-respiratory-transmission-testing-government-agencies/,U.S. Government Studying Possible Respiratory Spread of Bird Flu — Does It Matter?,"JUNE 13, 2024"
https://childrenshealthdefense.org/defender/florida-parents-reject-cell-tower-school/,"Florida Parents Reject ‘Absurd’ Active Shooter Narrative, Succeed in Keeping Cell Tower Off School Property","JUNE 12, 2024"
https://childrenshealthdefense.org/defender/children-died-covid-shots-much-higher-vaers-reports-indicate/,"Number of Children Who Died After COVID Shots Much Higher Than VAERS Reports Indicate, Analyst Says","JUNE 12, 2024"
https://childrenshealthdefense.org/defender/fauci-agency-hid-plans-mpox-virus-congress-media-rtk/,"Fauci’s Agency Hid Plans to Create Highly Transmissible Mpox Virus From Congress, Media","JUNE 12, 2024"
https://childrenshealthdefense.org/defender/aaps-amicus-brief-rutgers-covid-vaccine-mandate-chd-lawsuit/,Doctors Group Urges Supreme Court to Hear CHD Lawsuit Against Rutgers,"JUNE 11, 2024"
https://childrenshealthdefense.org/defender/new-york-fails-enact-mandatory-adult-vaccine-registry/,Health Freedom Advocates Prevail as New York Fails to Enact Mandatory Adult Vaccine Registry,"JUNE 11, 2024"
https://childrenshealthdefense.org/defender/scottish-paramedics-minimize-resuscitation-elderly-patients-covid-pandemic/,Scottish Paramedics Told Not to ‘Try Too Hard’ to Resuscitate Elderly Patients During Pandemic,"JUNE 11, 2024"
https://childrenshealthdefense.org/defender/employees-can-sue-la-schools-covid-vaccine-mandate-appeals-court-rules/,"Employees Can Sue L.A. Schools Over COVID Vaccine Mandate Because Shots Don’t Prevent Transmission, Appeals Court Rules","JUNE 10, 2024"
https://childrenshealthdefense.org/defender/texas-families-health-problems-sewage-sludge-pfas-contaminated-lawsuit/,"Texas Families’ Health Problems Caused by Sewage Sludge Contaminated With PFAS, Lawsuit Alleges","JUNE 10, 2024"
https://childrenshealthdefense.org/defender/margaret-christensen-covid-shot-hormones-autoimmune-conditions/,Exclusive: COVID Vaccines May Disrupt Hormone System — and Trigger Cascade of Chronic Health Issues,"JUNE 10, 2024"
https://childrenshealthdefense.org/defender/5th-circuit-ruling-favors-doctors-medical-boards-censorship/,"In Win Against Censorship, Appeals Court Rules in Favor of Doctors Who Allege Medical Boards Violated First Amendment","JUNE 10, 2024"
https://childrenshealthdefense.org/defender/gmo-product-bayer-gene-edited-salad-greens-us-stores/,Another GMO ‘Vanity Product:’ Bayer to Sell Gene-Edited Salad Greens in U.S. Stores,"JUNE 07, 2024"
https://childrenshealthdefense.org/defender/vaccines-journal-covid-shot-cancer-retracted-study/,Why Did Journal Retract Study Showing COVID Vaccines May Cause Cancer? Emails Raise New Questions,"JUNE 07, 2024"
https://childrenshealthdefense.org/defender/who-health-promoting-schools-vaccines-less-parental-control/,"WHO Plans More ‘Health Promoting Schools’ — Critics Say More Vaccines, Less Parental Control Are Fueling the Plan","JUNE 07, 2024"
https://childrenshealthdefense.org/defender/kids-tested-lead-inaccurately-low-results-kff/,Tens of Thousands of Kids Tested for Lead May Have Received False Low Results,"JUNE 07, 2024"
https://childrenshealthdefense.org/defender/bird-flu-pcr-testing-cows/,PCR Testing for Bird Flu ‘Will Only Serve to Raise False Case Count’ Critics Say,"JUNE 06, 2024"
https://childrenshealthdefense.org/defender/cdc-study-disease-childhood-vaccination-schedule/,"Parents’ Vaccine Hesitancy a ‘Major Contributor’ to Disease Outbreaks, CDC Warns","JUNE 06, 2024"
https://childrenshealthdefense.org/defender/fukushima-radioactive-wastewater-us-buying-fish-threaten-human-health/,U.S. Buying ‘Safe and Delicious’ Fukushima Fish Banned by Other Countries,"JUNE 06, 2024"
https://childrenshealthdefense.org/defender/fda-recommends-jn-1-covid-vaccine-cancer-risks/,‘Time to Ground the Plane’: FDA Advisers Recommend JN.1 COVID Vaccines Despite Growing Evidence of Cancer Risks,"JUNE 05, 2024"
https://childrenshealthdefense.org/defender/vp-candidate-nicole-shanahan-autism-health-freedom-declining-fertility/,"VP Candidate Nicole Shanahan Shares Views on Autism, Health Freedom and Declining Fertility","JUNE 05, 2024"
https://childrenshealthdefense.org/defender/merck-gardasil-hpv-vaccine-trials-potent-aluminum-no-informed-consent/,Merck Used Highly Potent Aluminum in Gardasil HPV Vaccine Trials Without Informing Participants,"JUNE 05, 2024"
https://childrenshealthdefense.org/defender/rand-paul-fauci-testimony-nih-secretive-cia-pandemic-response/,Rand Paul Rips Fauci Testimony: NIH ‘More Secretive than the CIA’,"JUNE 05, 2024"
https://childrenshealthdefense.org/defender/media-covid-vaccine-rise-excess-deaths-47-countries/,‘The Dam Has Broken’: Mainstream Media Reports on Study Showing COVID Vaccines Likely Fueled Rise in Excess Deaths,"JUNE 04, 2024"
https://childrenshealthdefense.org/defender/who-passes-revised-ihr-amendments-revisit-pandemic-treaty-within-year/,"WHO Passes ‘Watered-down’ IHR Amendments, Plans to Revisit Pandemic Treaty ‘Within a Year’","JUNE 04, 2024"
https://childrenshealthdefense.org/defender/vaxxed-covid-patients-death-rate-unvaxxed-study/,"Vaccinated COVID Patients Died at Nearly Twice the Rate of Unvaccinated, Study Finds","JUNE 04, 2024"
https://childrenshealthdefense.org/defender/fda-approves-moderna-mrna-rsv-vaccine-no-input-independent-advisers/,FDA Approves Moderna’s mRNA RSV Vaccine — With No Input From Independent Advisers,"JUNE 03, 2024"
